Time,Wind,Temp,Price
2020-12-27 06:00:00,4.698795180722891,-3.179310344827586,0.38564
2020-12-27 07:00:00,4.614634146341463,-3.2940886699507392,0.19096
2020-12-27 08:00:00,4.655421686746988,-3.406896551724138,0.38564
2020-12-27 09:00:00,4.743030303030303,-3.5054187192118227,0.5766
2020-12-27 10:00:00,4.773493975903614,-3.5768472906403943,0.71548
2020-12-27 11:00:00,4.88855421686747,-3.645812807881773,1.0974
2020-12-27 12:00:00,4.996987951807229,-3.7852216748768472,1.14576
2020-12-27 13:00:00,5.036585365853658,-3.9931034482758623,1.14824
2020-12-27 14:00:00,5.083030303030303,-4.240886699507389,1.14328
2020-12-27 15:00:00,5.083132530120482,-4.500492610837439,1.18792
2020-12-27 16:00:00,5.066867469879519,-4.803940886699508,1.30076
2020-12-27 17:00:00,5.009638554216868,-5.147290640394089,1.33672
2020-12-27 18:00:00,4.959036144578313,-5.48423645320197,1.35656
2020-12-27 19:00:00,5.056626506024096,-5.847783251231527,1.35532
2020-12-27 20:00:00,5.032530120481928,-6.236945812807881,1.21768
2020-12-27 21:00:00,5.019277108433736,-6.572413793103449,0.74028
2020-12-27 22:00:00,4.975903614457831,-6.918226600985222,1.11352
2020-12-27 23:00:00,4.787349397590361,-7.222167487684729,1.25364
2020-12-28 00:00:00,4.613333333333333,-7.480788177339901,0.7328399999999999
2020-12-28 01:00:00,4.58012048192771,-7.72807881773399,0.5579999999999999
2020-12-28 02:00:00,4.383132530120482,-7.95320197044335,0.341
2020-12-28 03:00:00,4.284939759036145,-8.12512315270936,0.682
2020-12-28 04:00:00,4.218674698795181,-8.3,0.7328399999999999
2020-12-28 05:00:00,4.008484848484849,-8.447290640394089,1.12716
2020-12-28 06:00:00,3.817575757575757,-8.568965517241379,1.59216
2020-12-28 07:00:00,3.585542168674699,-8.665024630541872,1.68268
2020-12-28 08:00:00,3.4734939759036147,-8.788669950738916,3.39636
2020-12-28 09:00:00,3.24969696969697,-8.886699507389162,3.5588
2020-12-28 10:00:00,3.175903614457832,-8.936453201970442,3.5476400000000003
2020-12-28 11:00:00,2.980120481927711,-8.982758620689655,2.59408
2020-12-28 12:00:00,2.8866666666666667,-9.097536945812807,2.94996
2020-12-28 13:00:00,2.8163636363636364,-9.259900990099007,5.87636
2020-12-28 14:00:00,2.8048484848484847,-9.36847290640394,5.87636
2020-12-28 15:00:00,2.680487804878049,-9.360891089108913,6.15412
2020-12-28 16:00:00,2.602439024390244,-9.470935960591133,6.2992
2020-12-28 17:00:00,2.773333333333333,-9.49655172413793,6.34632
2020-12-28 18:00:00,3.025301204819277,-9.41871921182266,6.3388800000000005
2020-12-28 19:00:00,3.195757575757576,-9.292610837438424,6.4852
2020-12-28 20:00:00,3.4728915662650603,-9.2064039408867,3.00452
2020-12-28 21:00:00,3.601204819277108,-9.134975369458129,2.50356
2020-12-28 22:00:00,3.8848484848484848,-9.014778325123151,2.55936
2020-12-28 23:00:00,4.152409638554216,-8.871428571428572,2.37336
2020-12-29 00:00:00,4.472121212121212,-8.705911330049261,1.97284
2020-12-29 01:00:00,4.8521212121212125,-8.43743842364532,2.22332
2020-12-29 02:00:00,5.1066666666666665,-8.144334975369459,2.22084
2020-12-29 03:00:00,5.452727272727273,-7.85615763546798,2.14272
2020-12-29 04:00:00,5.904819277108434,-7.554679802955665,2.16628
2020-12-29 05:00:00,6.312048192771084,-7.257635467980295,2.27788
2020-12-29 06:00:00,6.5680722891566266,-6.931034482758621,2.5680400000000003
2020-12-29 07:00:00,6.837951807228915,-6.609852216748768,3.3852
2020-12-29 08:00:00,7.082530120481928,-6.268965517241379,3.8626
2020-12-29 09:00:00,7.226506024096385,-5.939408866995074,4.208559999999999
2020-12-29 10:00:00,7.435542168674698,-5.584729064039409,5.8962
2020-12-29 11:00:00,7.596969696969697,-5.289655172413793,3.689
